WWV_FLOW_EXEC_API.INVALID_DATA_TYPE,Невідповідність типу даних стовпця.,Y
WWV_FLOW_EXEC_REMOTE.ORDS_OUT_BIND_LIMIT_EXCEEDED,"Перевищено внутрішні ліміти прив'язки ORDS OUT. Будь ласка, зменшить кількість рядків DML.",Y
WWV_FLOW_EXEC_REMOTE.RESPONSE_PARSING_ERROR,Не вдалося розібрати JSON відповідь від віддаленого сервера: %0,Y
WWV_FLOW_EXEC_REMOTE.RUN_PLSQL_ERR,Невідомий чи неправильний тип контексту.,Y
WWV_FLOW_FILE_PARSER.UNKNOWN_FILE_TYPE,Цей тип файлу не підтримується аналізатором.,Y
WWV_FLOW_FND_DEVELOPER_API.CREDENTIALS_ERR,Недостатньо прав доступу (не задано wwv_flow_api.set_credentials).,Y
WWV_FLOW_FND_USER_API.CREATE_COMPANY,"Робочий простір не створено, бо такий вже існує.",Y
WWV_FLOW_FND_USER_API.CREATE_USER_GROUP,"Група користувачів не створена, бо така вже існує.",Y
WWV_FLOW_FND_USER_API.DUP_USER,"Для %0 знайдено ім'я користувача, яке повторюється.",Y
WWV_FLOW_FND_USER_API.LOAD_ERR,Сталася помилка під час завантаження користувачів. Не виконано для користувача %0.,Y
WWV_FLOW_FND_USER_API.T_MESSAGE,Було б завантажено %0 користувачів.,Y
WWV_FLOW_FND_USER_API.T_PASSWORD,Пароль,Y
WWV_FLOW_FND_USER_API.T_PRIVILEGE,Привілеї,Y
WWV_FLOW_FND_USER_API.T_USERNAME,Користувач,Y
WWV_FLOW_FORM.UNHANDLED_ERROR,Сталася помилка під час відтворення елементу сторінки #COMPONENT_NAME#.,Y
WWV_FLOW_FORMS.FORM_NOT_OPEN_ERR,"Не вдалося відобразити елемент сторінки, тому що HTML-форма ще не відкрита.",Y
WWV_FLOW_FORMS.ITEM_DEFAULT_ERR,Сталася помилка під час розрахунку значення за замовчуванням для елементу сторінки #COMPONENT_NAME#.,Y
WWV_FLOW_FORMS.ITEM_POST_CALC_ERR,Сталася помилка під час виконання завершальних обчислень для елементу сторінки #COMPONENT_NAME#.,Y
WWV_FLOW_FORMS.ITEM_SOURCE_ERR,Сталася помилка під час розрахунку вихідного значення для елементу сторінки #COMPONENT_NAME#.,Y
WWV_FLOW_HELP.UNAUTHORIZED,Недостатньо прав доступу.,Y
WWV_FLOW_ITEM.JS_NOT_SUPPORTED,JavaScript не підтримується.,Y
WWV_FLOW_ITEM.LIST,Список,Y
WWV_FLOW_ITEM.UNABLE_INIT_QUERY,Не вдалося ініціалізувати запит.,Y
WWV_FLOW_ITEM.UPDATE_NOT_SUPPORTED_ERR,Оновлення %0 не підтримується.,Y
WWV_FLOW_ITEM_HELP.INVALID_ITEM_ERR,Неприйнятне значення для ідентифікатора елементу: %0,Y
WWV_FLOW_ITEM_HELP.NO_HELP_EXISTS,Довідка з цього елемента відсутня.,Y
WWV_FLOW_JET_CHART.QUERY_GENERATION_FAILED,"Сталася помилка під час створення запиту для формування діаграми. Перевірте, будь ласка, налаштування джерела даних та зіставлень стовпців.",Y
WWV_FLOW_MAIL.ADD_ATTACHMENT.ATTACHMENT_EXCEEDS_MAXIMUM_SIZE,"Вкладення має розмір %0 МБ, що перевищує максимальний дозволений розмір вкладення у %1 МБ.",Y
WWV_FLOW_MAIL.ADD_ATTACHMENT.INVALID_MAIL_ID,Неприйнятне значення параметру p_mail_id: %0,Y
WWV_FLOW_MAIL.CANNOT_USE_TO_OR_REPLYTO_AS_FROM,"Не можна використати ""Кому"" або ""Відповісти"" у якості адреси ""Від"", оскільки вони містять кілька адрес електронної пошти.",Y
WWV_FLOW_MAIL.EMAIL_LIMIT_EXCEEDED,"Перевищено максимальну дозволену кількість поштових відправлень для робочого простору. Будь ласка, зверніться до адміністратора.",Y
WWV_FLOW_MAIL.INVALID_CONTEXT,Ця процедура має бути викликана із сеансу застосунку.,Y
WWV_FLOW_MAIL.PARAMETER_NULL,Для параметру %0 вказано пусте значення.,Y
WWV_FLOW_MAIL.PREPARE_TEMPLATE.NO_DATA_FOUND,"Шаблон електронної пошти ""%0"" не знайдено у застосунку %1.",Y
WWV_FLOW_MAIL.SMTP_HOST_ADDRESS_REQUIRED,"Щоб надсилання листів працювало, має бути встановлений параметр екземпляру SMTP_HOST_ADDRESS.",Y
WWV_FLOW_MAIL.TO_IS_REQUIRED,Потрібно вказати отримувача повідомлення електронної пошти.,Y
WWV_FLOW_MAIL.UNABLE_TO_OPEN_SMTP_CONNECTION,"Не вдалося встановити SMTP з'єднання з сервером електронної пошти, вказаним у налаштуваннях.",Y
WWV_FLOW_PLUGIN.INVALID_AJAX_CALL,Неприпустимий Ajax виклик!,Y
WWV_FLOW_PLUGIN.NO_AJAX_FUNCTION,Для плагіну %0 не визначена функція Ajax,Y
WWV_FLOW_PLUGIN.NO_EXECUTION_FUNCTION,Для плагіну %0 не визначена функція виконання,Y
WWV_FLOW_PLUGIN.NO_RENDER_FUNCTION,Для плагіну %0 не визначена функція відтворення,Y
WWV_FLOW_PLUGIN.NO_WSM_CAPABILITIES_FUNCTION,"Для плагіну до REST джерела даних ""%0"" не визначена функція ""Можливості"".",Y
WWV_FLOW_PLUGIN.NO_WSM_DML_FUNCTION,"Для плагіну до REST джерела даних ""%0"" не визначена функція отримання даних.",Y
WWV_FLOW_PLUGIN.NO_WSM_EXECUTE_FUNCTION,"Для плагіну до REST джерела даних ""%0"" не визначена функція запуску.",Y
WWV_FLOW_PLUGIN.NO_WSM_FETCH_FUNCTION,"Для плагіну до REST джерела даних ""%0"" не визначена функція DML.",Y
WWV_FLOW_PLUGIN.RUN_PLSQL_ERR,Сталася помилка під час виконання PL/SQL кода плагіну.,Y
WWV_FLOW_PLUGIN_DEV.IS_REQUIRED,Потрібно вказати значення.,Y
WWV_FLOW_PLUGIN_UTIL.CANT_CONVERT_TO_VARCHAR2,Тип даних %0 неможливо перетворити на VARCHAR2!,Y
WWV_FLOW_PLUGIN_UTIL.COLUMN_NOT_FOUND,"Стовпець ""%0"", що вказаний для атрибута ""%1"", не знайдено у SQL запиті!",Y
WWV_FLOW_PLUGIN_UTIL.LOV_REQUIRED,Для %0 потрібно вказати список значень або іменований список значень.,Y
WWV_FLOW_PLUGIN_UTIL.LOV_SQL_WRONG_COLUMN_COUNT,Неприйнятна кількість стовпців у SQL запиті для списку значень %0. Зразки допустимих запитів наведено у прикладах.,Y
WWV_FLOW_PLUGIN_UTIL.NO_COLUMN_FOR_ATTRIBUTE,"Потрібно вказати стовпець для атрибута ""%0"".",Y
WWV_FLOW_PLUGIN_UTIL.NUMBER_ATTRIBUTE_VALUE_INVALID,"Вказане значення %0 атрибуту ""%1"" не є числом.",Y
WWV_FLOW_PLUGIN_UTIL.SQL_WRONG_DATA_TYPE,"У SQL запиті %0 має неприйнятний тип даних. Стовпець №%1 має тип даних %2, але повинен мати %3.",Y
WWV_FLOW_PLUGIN_UTIL.WRONG_COLUMN_DATA_TYPE,"Стовпець ""%0"", що вказаний для атрибута ""%1"", має тип даних %2, але повинен мати %3.",Y
WWV_FLOW_PRINT_UTIL.REPORT_LAYOUT_NOT_FOUND,Не вдалося знайти макет звіту.,Y
WWV_FLOW_PROCESS_BACKGROUND.EXECUTIONS_LIMIT_EXCEEDED,Перевищено максимальну дозволену кількість виконань у фоновому режимі для %0.,Y
WWV_FLOW_PROCESS_BACKGROUND.EXECUTION_ALREADY_RUNNING,Вже запущено інше виконання %0.,Y
WWV_FLOW_PROCESS_BACKGROUND.EXECUTION_ALREADY_RUNNING_CTX,Вже запущено інше виконання %0 для контексту %1.,Y
WWV_FLOW_PROCESS_BACKGROUND.FILES_NOT_VISIBLE_IN_WORKING_SESSION,"Файли, що завантажено, не відображаються у робочому сеансі під час виконання %0.",Y
WWV_FLOW_RENDER_REPORT3.COMPUTE_SUM_NOT_SUPPORTED_FOR_WEB_SOURCES,Розрахунок суми не підтримується для звітів заснований на REST джерелах даних.,Y
WWV_FLOW_RENDER_SHORTCUT.UNABLE_SET_SHORT_VAL_ERR,ERR-2904 Не вдалося встановити значення скорочення.,Y
WWV_FLOW_RENDER_SHORTCUT.UNKNOWN_TYPE_ERR,Помилка. Невідомий тип скорочення.,Y
WWV_FLOW_SECURITY.AUTH_SCHEME_FETCH_ERR,Не вдалося знайти інформацію про схему автентифікації застосунку %0.,Y
WWV_FLOW_SECURITY.COMPONENT_FETCH_ERR,Не вдалося знайти компонент %0.,Y
WWV_FLOW_SESSION_API.TENANT_ID_EXISTS,Ідентифікатор орендаря вже існує для поточного сеансу.,Y
WWV_FLOW_USER_API.T_EMAIL,Електронна пошта,Y
WWV_FLOW_WEB_SERVICES.AUTHENTICATION_FAILED,Сталася помилка під час автентифікації.,Y
WWV_FLOW_WEB_SERVICES.COOKIE_INVALID,"Неприйнятне значення у одному або кількох файлах cookie, заданих у apex_util.g_request_cookies.",Y
WWV_FLOW_WEB_SERVICES.INVALID_UDDI_RESPONSE,Відповідь від реєстру UDDI була неприйнятною.,Y
WWV_FLOW_WEB_SERVICES.INVALID_WSDL,Надана URL-адреса повернула неприпустимий документ WSDL.,Y
WWV_FLOW_WEB_SERVICES.MULTIPLE_SOAP,"Документ WSDL містить кілька прив'язок для SOAP. &PRODUCT_NAME. підтримує лише документи WSDL з одною прив'язкою для SOAP. Натисніть Create Web Service Reference Manually, щоб продовжити створення посилання на цю службу.",Y
WWV_FLOW_WEB_SERVICES.NOT_XML,Відповідь від служби не була у форматі XML.,Y
WWV_FLOW_WEB_SERVICES.NO_VALID_OAUTH_TOKEN,OAuth маркер доступу недоступний або закінчився термін його дії.,Y
WWV_FLOW_WEB_SERVICES.REQUEST_LIMIT_EXCEEDED,"Перевищено максимальну дозволену кількість запитів до веб-служб для робочого простору. Будь ласка, зверніться до адміністратора.",Y
WWV_FLOW_WEB_SERVICES.UNSUPPORTED_OAUTH_TOKEN,Сервер відповів непідтримуваним типом OAuth маркера.,Y
WWV_FLOW_WEB_SERVICES.WSDL_NO_SOAP,"Документ WSDL не містив прив'язки для SOAP, яка потрібна для додавання посилання.",Y
WWV_FLOW_WEB_SERVICES.WSDL_REQUIRES_AUTH,"Документ WSDL вимагає наявності облікових даних автентифікації. Будь ласка, вкажіть ім'я користувача та пароль нижче.",Y
WWV_FLOW_WEB_SERVICES.WSDL_UNHANDLED,"Не вдалося розпізнати документ WSDL механізмом відтворення. Натисніть Create Web Service Reference Manually, щоб продовжити створення посилання на цю службу.",Y
WWV_FLOW_WIZARD_API.UPDATE_ERROR,Не вдалося обробити оновлення.,Y
WWV_FLOW_WORKSHEET.LOV_DISPLAY_AND_RETURN_COLUMN_EQUAL,"Стовпець, що повертає список значень, і стовпець, що відображається, однакові.",Y
WWV_FLOW_WORKSHEET.LOV_NO_RETURN_COLUMN,"Для списку значень не вказано стовпця, що повертає значення.",Y
WWV_RENDER_REPORT3.COLUMN_VALUE_ERR,Сталася помилка під час отримання значення стовпця: %0,Y
